name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
Balaji Hospital-Mira Road,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Bhayandar East, Mumbai",MBBS,null,null,"Bhayandar East, Mumbai",Ayurveda,null,"eng,hindi",null,Balaji Hospital-Mira Road,null,https://www.practo.com/mumbai/hospital/balaji-hospital-mira-road-mira-road?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/balaji-hospital-mira-road-mira-road?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/balaji-hospital-mira-road-mira-road?specialization=Ayurveda
Atlantis Max Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Kandivali West, Mumbai",MBBS,null,null,"Kandivali West, Mumbai",Ayurveda,null,"eng,hindi",null,Atlantis Max Hospital,null,https://www.practo.com/mumbai/hospital/atlantis-max-hospital-kandivali-west?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/atlantis-max-hospital-kandivali-west?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/atlantis-max-hospital-kandivali-west?specialization=Ayurveda
Dr. Nikam Pile Hospital,https://images1-fabric.practo.com/54f97d222386605070aba8ab83cb36650f1ac65b2f167.jpg/thumbnail,"Prabhadevi, Mumbai",MBBS,null,null,"Prabhadevi, Mumbai",Ayurveda,null,"eng,hindi",5.0,Dr. Nikam Pile Hospital,null,https://www.practo.com/mumbai/hospital/dr-nikam-pile-hospital-gangapur?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/dr-nikam-pile-hospital-gangapur?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/dr-nikam-pile-hospital-gangapur?specialization=Ayurveda
Siddhivinayak Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Kandivali East, Mumbai",MBBS,null,null,"Kandivali East, Mumbai",Ayurveda,null,"eng,hindi",null,Siddhivinayak Hospital,null,https://www.practo.com/mumbai/hospital/siddhivinayak-hospital-kandivali?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/siddhivinayak-hospital-kandivali?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/siddhivinayak-hospital-kandivali?specialization=Ayurveda
RCF Hospital,https://images1-fabric.practo.com/practices/1153346/rcf-hospital-mumbai-597aa9f275800.JPG/thumbnail,"Chembur East, Mumbai",MBBS,null,null,"Chembur East, Mumbai",Ayurveda,null,"eng,hindi",null,RCF Hospital,null,https://www.practo.com/mumbai/hospital/rcf-hospital-chembur-1?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/rcf-hospital-chembur-1?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/rcf-hospital-chembur-1?specialization=Ayurveda
Vishwa Kripa Hospital & Polyclinic,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Goregaon East, Mumbai",MBBS,null,null,"Goregaon East, Mumbai",Ayurveda,null,"eng,hindi",null,Vishwa Kripa Hospital & Polyclinic,null,https://www.practo.com/mumbai/hospital/vishwa-kripa-hospital-polyclinic-goregaon-east?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/vishwa-kripa-hospital-polyclinic-goregaon-east?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/vishwa-kripa-hospital-polyclinic-goregaon-east?specialization=Ayurveda
Orbit Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Mulund East, Mumbai",MBBS,null,null,"Mulund East, Mumbai",Ayurveda,null,"eng,hindi",null,Orbit Hospital,null,https://www.practo.com/mumbai/hospital/orbit-hospital-thane-west?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/orbit-hospital-thane-west?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/orbit-hospital-thane-west?specialization=Ayurveda
Sujay Hospital And Research Center,https://images1-fabric.practo.com/sujay-hospital-and-research-center-mumbai-1476965685-5808b535f1fbe.jpg/thumbnail,"Juhu, Mumbai",MBBS,null,null,"Juhu, Mumbai",Ayurveda,null,"eng,hindi",null,Sujay Hospital And Research Center,null,https://www.practo.com/mumbai/hospital/sujay-hospital-and-research-center-juhu?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/sujay-hospital-and-research-center-juhu?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/sujay-hospital-and-research-center-juhu?specialization=Ayurveda
Atlantis Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Malad West, Mumbai",MBBS,null,null,"Malad West, Mumbai",Ayurveda,null,"eng,hindi",null,Atlantis Hospital,null,https://www.practo.com/mumbai/hospital/dr-sagar-s-nale-malad-west?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/dr-sagar-s-nale-malad-west?specialization=Ayurveda,https://www.practo.com/mumbai/hospital/dr-sagar-s-nale-malad-west?specialization=Ayurveda
AyuMD Super Speciality Ayurveda for Psoriasis & Vitiligo,https://images1-fabric.practo.com/practices/704597/ayumd-superspeciality-ayurveda-mumbai-5b1fa04b4058e.jpg,"Borivali West, Mumbai",MBBS,null,null,"Borivali West, Mumbai",Ayurveda,null,"eng,hindi",5.0,AyuMD Super Speciality Ayurveda for Psoriasis & Vitiligo,null,https://www.practo.com/mumbai/clinic/vishwakirti-ayurveda-vashi?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/vishwakirti-ayurveda-vashi?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/vishwakirti-ayurveda-vashi?specialization=Ayurveda
Aarogyam Ayurvedic Clinic,https://images1-fabric.practo.com/54183f5fe63cde8dbf79b7aeb672c06975becf68a8c31.jpg,"Dadar West, Mumbai",MBBS,null,null,"Dadar West, Mumbai",Ayurveda,null,"eng,hindi",4.5,Aarogyam Ayurvedic Clinic,null,https://www.practo.com/mumbai/clinic/aarogyam-ayurvedic-clinc-dadar-branch-dadar-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/aarogyam-ayurvedic-clinc-dadar-branch-dadar-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/aarogyam-ayurvedic-clinc-dadar-branch-dadar-west?specialization=Ayurveda
Aarogyam Ayurveda & Panchkarma Clinic (Mulund),https://images1-fabric.practo.com/5246ae014c1b15608ea2d7c68c4c1f945bc478c816842.jpg,"Mulund East, Mumbai",MBBS,null,null,"Mulund East, Mumbai",Ayurveda,null,"eng,hindi",5.0,Aarogyam Ayurveda & Panchkarma Clinic (Mulund),null,https://www.practo.com/mumbai/clinic/aarogyam-ayurvedic-clinic-mulund-east?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/aarogyam-ayurvedic-clinic-mulund-east?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/aarogyam-ayurvedic-clinic-mulund-east?specialization=Ayurveda
Madhavbaug Clinic,https://images1-fabric.practo.com/practices/674694/madhavbaug-clinic-mumbai-5d1355fef118f.png,"Ghatkopar West, Mumbai",MBBS,null,null,"Ghatkopar West, Mumbai",Ayurveda,null,"eng,hindi",null,Madhavbaug Clinic,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-ghatkopar-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-ghatkopar-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-ghatkopar-west?specialization=Ayurveda
AyuMD Super Speciality Ayurveda for Psoriasis & Vitiligo,https://images1-fabric.practo.com/practices/704597/ayumd-superspeciality-ayurveda-mumbai-5b1fa04b4058e.jpg,"Borivali West, Mumbai",MBBS,null,null,"Borivali West, Mumbai",Ayurveda,null,"eng,hindi",5.0,AyuMD Super Speciality Ayurveda for Psoriasis & Vitiligo,null,https://www.practo.com/mumbai/clinic/vishwakirti-ayurveda-vashi?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/vishwakirti-ayurveda-vashi?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/vishwakirti-ayurveda-vashi?specialization=Ayurveda
Goradia Ayurvedic Clinic.,https://images1-fabric.practo.com/practices/832974/goradia-ayurvedic-clinic-mumbai-58e3d24766eed.jpg,"Grant Road, Mumbai",MBBS,null,null,"Grant Road, Mumbai",Ayurveda,null,"eng,hindi",5.0,Goradia Ayurvedic Clinic.,null,https://www.practo.com/mumbai/clinic/goradia-ayurvedic-clinic-grant-road?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/goradia-ayurvedic-clinic-grant-road?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/goradia-ayurvedic-clinic-grant-road?specialization=Ayurveda
Arya Aushadhi Pharma Mumbai Pvt Ltd,https://images1-fabric.practo.com/arya-aushadhi-pharma-mumbai-pvt-ltd-mumbai-1442902687-5600f29fadacf.jpg,"Borivali, Mumbai",MBBS,null,null,"Borivali, Mumbai",Ayurveda,null,"eng,hindi",4.0,Arya Aushadhi Pharma Mumbai Pvt Ltd,null,https://www.practo.com/mumbai/clinic/arya-aushadhi-pharma-mumbai-pvt-ltd-borivali?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/arya-aushadhi-pharma-mumbai-pvt-ltd-borivali?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/arya-aushadhi-pharma-mumbai-pvt-ltd-borivali?specialization=Ayurveda
Sushrut Clinic,https://images1-fabric.practo.com/sushrut-clinic-mumbai-1444548930-561a1142c1263.jpg,"Kandivali, Mumbai",MBBS,null,null,"Kandivali, Mumbai",Ayurveda,null,"eng,hindi",null,Sushrut Clinic,null,https://www.practo.com/mumbai/clinic/sushrut-clinic-kandivali?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/sushrut-clinic-kandivali?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/sushrut-clinic-kandivali?specialization=Ayurveda
Madhavbaug Clinic,https://images1-fabric.practo.com/madhavbaug-clinic-thane-1451465885-56839c9de11b8.PNG,"Mira Bhayandar, Mumbai",MBBS,null,null,"Mira Bhayandar, Mumbai",Ayurveda,null,"eng,hindi",4.5,Madhavbaug Clinic,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-mira-1?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-mira-1?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-mira-1?specialization=Ayurveda
Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477573485-5811fb6dc7c03.png,"Mumbai, Mumbai",MBBS,null,null,"Mumbai, Mumbai",Ayurveda,null,"eng,hindi",null,Anjali Mukerjee Health Total,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mumbai?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mumbai?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mumbai?specialization=Ayurveda
Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477569878-5811ed568f84a.png,"Mulund West, Mumbai",MBBS,null,null,"Mulund West, Mumbai",Ayurveda,null,"eng,hindi",null,Anjali Mukerjee Health Total,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mulund-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mulund-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mulund-west?specialization=Ayurveda
Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477574426-5811ff1a8481b.png,"Malad West, Mumbai",MBBS,null,null,"Malad West, Mumbai",Ayurveda,null,"eng,hindi",null,Anjali Mukerjee Health Total,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-malad-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-malad-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-malad-west?specialization=Ayurveda
Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477569628-5811ec5cac222.png,"Colaba, Mumbai",MBBS,null,null,"Colaba, Mumbai",Ayurveda,null,"eng,hindi",null,Anjali Mukerjee Health Total,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-colaba?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-colaba?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-colaba?specialization=Ayurveda
Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477573266-5811fa92ea6a4.png,"Andheri East, Mumbai",MBBS,null,null,"Andheri East, Mumbai",Ayurveda,null,"eng,hindi",null,Anjali Mukerjee Health Total,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda
Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1480529981-583f183d298a5.png,"Andheri West, Mumbai",MBBS,null,null,"Andheri West, Mumbai",Ayurveda,null,"eng,hindi",null,Anjali Mukerjee Health Total,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-west?specialization=Ayurveda
Ayushakti Ayurved health centre,https://images1-fabric.practo.com/practices/1153552/ayushakti-ayurved-health-centre-mumbai-5c9f0bec53a8e.jpg,"Malad West, Mumbai",MBBS,null,null,"Malad West, Mumbai",Ayurveda,null,"eng,hindi",null,Ayushakti Ayurved health centre,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-malad-west-1?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-malad-west-1?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-malad-west-1?specialization=Ayurveda
Dr. Janugade Health Services,https://images1-fabric.practo.com/practices/1153051/dr-janugade-health-services-pvt-ltd-mumbai-5c20918fcfd22.png,"Borivali West, Mumbai",MBBS,null,null,"Borivali West, Mumbai",Ayurveda,null,"eng,hindi",null,Dr. Janugade Health Services,null,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-borivali-borivali-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-borivali-borivali-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-borivali-borivali-west?specialization=Ayurveda
JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183049/jiva-ayurveda-mumbai-605d86a74e8e3.jpg,"Kandivali East, Mumbai",MBBS,null,null,"Kandivali East, Mumbai",Ayurveda,null,"eng,hindi",null,JIVA Ayurveda,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-kandivali-east?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-kandivali-east?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-kandivali-east?specialization=Ayurveda
JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183045/jiva-ayurveda-mumbai-605d7913723dd.jpg,"Mira Road, Mumbai",MBBS,null,null,"Mira Road, Mumbai",Ayurveda,null,"eng,hindi",3.0,JIVA Ayurveda,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-mira-road?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-mira-road?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-mira-road?specialization=Ayurveda
Jiva Ayurveda,https://images1-fabric.practo.com/practices/1183050/jiva-ayurveda-mumbai-605d8117dc6c4.jpg,"Chembur, Mumbai",MBBS,null,null,"Chembur, Mumbai",Ayurveda,null,"eng,hindi",null,Jiva Ayurveda,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-chembur?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-chembur?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-chembur?specialization=Ayurveda
Jiva Ayurveda Clinic,https://images1-fabric.practo.com/practices/1183053/jiva-ayurveda-clinic-mumbai-605d7984f2557.jpg,"Andheri West, Mumbai",MBBS,null,null,"Andheri West, Mumbai",Ayurveda,null,"eng,hindi",null,Jiva Ayurveda Clinic,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-clinic-andheri-andheri-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-clinic-andheri-andheri-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/jiva-ayurveda-clinic-andheri-andheri-west?specialization=Ayurveda
Kairali Ayurvedic Centre,https://images1-fabric.practo.com/practices/1219645/kairali-ayurvedic-centre-mumbai-5b7bd518bfbe2.png,"Chembur, Mumbai",MBBS,null,null,"Chembur, Mumbai",Ayurveda,null,"eng,hindi",null,Kairali Ayurvedic Centre,null,https://www.practo.com/mumbai/clinic/kairali-ayurvedic-centre-chembur?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/kairali-ayurvedic-centre-chembur?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/kairali-ayurvedic-centre-chembur?specialization=Ayurveda
SDF Holistic,https://images1-fabric.practo.com/practices/1222893/sdf-holistic-mumbai-5ba33d28007be.jpg,"Borivali West, Mumbai",MBBS,null,null,"Borivali West, Mumbai",Ayurveda,null,"eng,hindi",null,SDF Holistic,null,https://www.practo.com/mumbai/clinic/sdf-holistic-borivali-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/sdf-holistic-borivali-west?specialization=Ayurveda,https://www.practo.com/mumbai/clinic/sdf-holistic-borivali-west?specialization=Ayurveda
Umarji Mother & Child Care,https://images1-fabric.practo.com/umarji-mother-and-child-care-hospital-pune-1483435796-586b6f14140d5.jpg/thumbnail,"Baner, Pune",MBBS,null,null,"Baner, Pune",Ayurveda,null,"eng,hindi",5.0,Umarji Mother & Child Care,null,https://www.practo.com/pune/hospital/umarji-mother-and-child-care-hospital-baner-1?specialization=Ayurveda,https://www.practo.com/pune/hospital/umarji-mother-and-child-care-hospital-baner-1?specialization=Ayurveda,https://www.practo.com/pune/hospital/umarji-mother-and-child-care-hospital-baner-1?specialization=Ayurveda
Lodha Hospital,https://images1-fabric.practo.com/lodha-hospital-pune-1482301563-585a207b7f21e.jpg/thumbnail,"Warje, Pune",MBBS,null,null,"Warje, Pune",Ayurveda,null,"eng,hindi",5.0,Lodha Hospital,null,https://www.practo.com/pune/hospital/lodha-hospital-warje?specialization=Ayurveda,https://www.practo.com/pune/hospital/lodha-hospital-warje?specialization=Ayurveda,https://www.practo.com/pune/hospital/lodha-hospital-warje?specialization=Ayurveda
Shree Ayurved and Panchakarma Hospital,https://images1-fabric.practo.com/practices/666360/shree-ayurved-and-panchakarma-hospital-pune-5e3a6bf7b9918.jpg/thumbnail,"Chandan Nagar, Pune",MBBS,null,null,"Chandan Nagar, Pune",Ayurveda,null,"eng,hindi",4.0,Shree Ayurved and Panchakarma Hospital,null,https://www.practo.com/pune/hospital/shree-ayurved-clinic-and-panchakarma-center-iso9001-2008-certified-chandan-nagar?specialization=Ayurveda,https://www.practo.com/pune/hospital/shree-ayurved-clinic-and-panchakarma-center-iso9001-2008-certified-chandan-nagar?specialization=Ayurveda,https://www.practo.com/pune/hospital/shree-ayurved-clinic-and-panchakarma-center-iso9001-2008-certified-chandan-nagar?specialization=Ayurveda
Lifeline Hospital & Polyclinic,https://images1-fabric.practo.com/dr-kishore-pandit-at-the-birth-company-and-aims-hospital-pune-1459336768-56fbb640b8cb5.jpg/thumbnail,"Aundh, Pune",MBBS,null,null,"Aundh, Pune",Ayurveda,null,"eng,hindi",5.0,Lifeline Hospital & Polyclinic,null,https://www.practo.com/pune/hospital/lifeline-hospital-polyclinic-aundh?specialization=Ayurveda,https://www.practo.com/pune/hospital/lifeline-hospital-polyclinic-aundh?specialization=Ayurveda,https://www.practo.com/pune/hospital/lifeline-hospital-polyclinic-aundh?specialization=Ayurveda
